model,snr,final-ser,model-size,model-run-time
ViterbiNet,1,0.1580277355511983,7002,63.771761417388916
Transformer,2,0.14191662589708964,6960,111.9164867401123
ViterbiNet,2,0.13455551425615947,7002,63.619816303253174
Transformer,3,0.12224995911121368,6960,111.5817301273346
ViterbiNet,3,0.11083329021930695,7002,63.57190155982971
Transformer,4,0.09811106820901234,6960,112.0841920375824
ViterbiNet,4,0.08508329053719839,7002,63.92298460006714
Transformer,5,0.08008328974246978,6960,111.45505428314209
ViterbiNet,5,0.06619440058867136,7002,63.512545108795166
Transformer,6,0.060166624188423154,6960,111.88444375991821
ViterbiNet,6,0.049249958197275796,7002,63.73220729827881
Transformer,8,0.03649996280670166,6960,111.05163049697876
ViterbiNet,8,0.0238332994778951,7002,63.73637104034424
Transformer,9,0.02269441743691762,6960,112.19621682167053
ViterbiNet,9,0.015499977270762126,7002,63.554014682769775
Transformer,10,0.014388871391614278,6960,111.5792944431305
ViterbiNet,10,0.012055534720420837,7002,63.60409355163574
Transformer,11,0.005805547634760539,6960,112.76611328125
ViterbiNet,11,0.006555543939272563,7002,63.85501766204834
Transformer,12,0.0025555453697840374,6960,129.0516963005066
ViterbiNet,12,0.00202776829401652,7002,82.30460119247437
Transformer,13,0.0006527747710545858,6960,127.5453691482544
ViterbiNet,13,0.0009444389740626018,7002,82.07201218605042
Transformer,14,0.0002129624287287394,6960,185.3994574546814
ViterbiNet,14,0.00035184999306996664,7002,99.85674357414246
Transformer,15,3.7036935488382975e-05,6960,169.49260354042053
ViterbiNet,15,0.00011111040910085042,7002,98.48367071151733
Transformer,16,0.0,6960,165.93246841430664
ViterbiNet,16,0.00010185142358144124,7002,98.48437857627869
Transformer,17,7.407387097676595e-05,6960,166.47359681129456
ViterbiNet,17,0.0,7002,98.51265549659729
Transformer,0,0.18811106741428374,6960,112.42181372642517
ViterbiNet,0,0.18102773626645405,7002,63.856242656707764
Transformer,1,0.16449995776017506,6960,112.42160630226135
ViterbiNet,1,0.15666662534077963,7002,63.863003730773926
Transformer,2,0.14163884699344634,6960,114.15403175354004
ViterbiNet,2,0.13149996042251588,7002,63.72250843048096
Transformer,3,0.12024996002515156,6960,112.75079298019409
ViterbiNet,3,0.11149995843569438,7002,63.78774380683899
Transformer,4,0.09961106737454732,6960,111.41223120689392
ViterbiNet,4,0.08733328839143117,7002,63.658100843429565
Transformer,5,0.08072217762470245,6960,112.60028910636902
ViterbiNet,5,0.06591662367184957,7002,63.90626788139343
Transformer,6,0.06022217830022176,6960,112.0180287361145
ViterbiNet,6,0.045861071348190306,7002,63.704132318496704
Transformer,8,0.03463885347048441,6960,112.37231469154358
ViterbiNet,8,0.025861079295476277,7002,63.77296853065491
Transformer,9,0.02083330710728963,6960,112.44595766067505
ViterbiNet,9,0.01822219669818878,7002,63.92178297042847
Transformer,10,0.012611094911893208,6960,111.70896768569946
ViterbiNet,10,0.010305537780125936,7002,63.606446743011475
Transformer,11,0.007194434404373169,6960,111.61606025695801
ViterbiNet,11,0.006305545767148335,7002,63.62412118911743
Transformer,12,0.0021388802925745645,6960,127.70161843299866
ViterbiNet,12,0.0025972090164820354,7002,82.38750743865967
Transformer,13,0.0007499972979227702,6960,128.81189823150635
ViterbiNet,13,0.0009861057996749878,7002,82.43767070770264
Transformer,14,0.00033333281675974527,6960,174.67665672302246
ViterbiNet,14,0.0005370352665583293,7002,98.91372895240784
Transformer,15,0.0001944438616434733,6960,175.22792673110962
ViterbiNet,15,0.0001759244998296102,7002,98.88034725189209
Transformer,16,3.7036935488382975e-05,6960,164.55566358566284
ViterbiNet,16,8.333305517832438e-05,7002,98.97928857803345
Transformer,17,0.0,6960,165.54182362556458
ViterbiNet,17,1.8518368403116862e-05,7002,99.04718565940857
Transformer,0,0.1875277348359426,6960,112.14206171035767
ViterbiNet,0,0.1789444023370743,7002,64.12136673927307
Transformer,1,0.16436106959978738,6960,111.73931837081909
ViterbiNet,1,0.15808329125245413,7002,63.771804094314575
Transformer,2,0.14261106848716737,6960,112.09284949302673
ViterbiNet,2,0.13411107063293456,7002,63.82091450691223
Transformer,3,0.11899995903174082,6960,113.08345675468445
ViterbiNet,3,0.10922217885653178,7002,63.751020669937134
Transformer,4,0.10052773416042328,6960,111.98420548439026
ViterbiNet,4,0.08727773348490397,7002,63.87196969985962
Transformer,5,0.08163884500662485,6960,111.71714305877686
ViterbiNet,5,0.06669440269470214,7002,63.671879291534424
Transformer,6,0.062083289821942646,6960,112.77846050262451
ViterbiNet,6,0.04833329319953918,7002,63.856369495391846
Transformer,8,0.0355832972129186,6960,112.28749537467957
ViterbiNet,8,0.024333302776018778,7002,63.97065544128418
Transformer,9,0.02055552899837494,6960,111.61706924438477
ViterbiNet,9,0.01666663944721222,7002,63.72082209587097
Transformer,10,0.012361095150311788,6960,111.73027682304382
ViterbiNet,10,0.010527758995691935,7002,65.38759136199951
Transformer,11,0.0076111022631327315,6960,111.56669044494629
ViterbiNet,11,0.006222210923830668,7002,63.97199296951294
Transformer,12,0.0018055484692255657,6960,128.4228720664978
ViterbiNet,12,0.002138877709706624,7002,82.95548939704895
Transformer,13,0.0005277758836746216,6960,128.24409198760986
ViterbiNet,13,0.0012499924500783285,7002,82.57290434837341
Transformer,14,0.0002870364983876546,6960,179.6371786594391
ViterbiNet,14,0.0003518497943878174,7002,99.3158495426178
Transformer,15,0.0001481477419535319,6960,600.9335629940033
ViterbiNet,15,0.00011111060778299968,7002,129.66226768493652
Transformer,16,3.7036935488382975e-05,6960,181.6462516784668
ViterbiNet,16,1.8518368403116862e-05,7002,103.84235048294067
Transformer,17,3.7036736806233724e-05,6960,299.68436670303345
ViterbiNet,17,1.8518368403116862e-05,7002,108.41199445724487
Transformer,0,0.18911106785138448,6960,118.25102949142456
ViterbiNet,0,0.17952773650487264,7002,64.38115501403809
Transformer,1,0.16094440360864004,6960,112.75630235671997
ViterbiNet,1,0.1551666259765625,7002,64.10626459121704
Transformer,2,0.14247218012809754,6960,112.0629985332489
ViterbiNet,2,0.13202773670355478,7002,64.32182931900024
Transformer,3,0.11902773896853129,6960,113.31087255477905
ViterbiNet,3,0.10836106816927592,7002,63.53843069076538
Transformer,4,0.10241662502288819,6960,115.6666648387909
ViterbiNet,4,0.08469440201918284,7002,65.20025968551636
Transformer,5,0.08194440245628357,6960,120.37456274032593
ViterbiNet,5,0.0677777338027954,7002,70.16357398033142
Transformer,6,0.06561106900374095,6960,116.49721360206604
ViterbiNet,6,0.0486944035689036,7002,67.1711220741272
Transformer,8,0.03233329733212789,6960,117.2266161441803
ViterbiNet,8,0.025722190936406455,7002,64.10205483436584
Transformer,9,0.02399997095266978,6960,112.719890832901
ViterbiNet,9,0.014833310047785441,7002,64.07062315940857
Transformer,10,0.012388871312141418,6960,113.0734658241272
ViterbiNet,10,0.009333316683769226,7002,63.83659505844116
Transformer,11,0.005499989986419678,6960,112.28660035133362
ViterbiNet,11,0.005722210009892781,7002,63.99972105026245
Transformer,12,0.002888877789179484,6960,127.79759788513184
ViterbiNet,12,0.001666658123334249,7002,82.69888162612915
Transformer,13,0.0009583296378453572,6960,127.95042252540588
ViterbiNet,13,0.0010972162087758382,7002,83.43552684783936
Transformer,14,0.0002870364983876546,6960,183.73937678337097
ViterbiNet,14,0.0003055538733800252,7002,102.68828892707825
Transformer,15,0.00012036999066670736,6960,243.98336625099182
ViterbiNet,15,0.0002777765194574992,7002,105.78647184371948
Transformer,16,0.00011111080646514893,6960,176.90576171875
ViterbiNet,16,6.481448809305827e-05,7002,108.78383588790894
Transformer,17,2.7777751286824546e-05,6960,198.05621218681335
ViterbiNet,17,3.7036736806233724e-05,7002,100.51950311660767
Transformer,0,0.18730551342169444,6960,114.74492025375366
ViterbiNet,0,0.18072218199570975,7002,63.406928300857544
Transformer,1,0.1650277356306712,6960,111.70807385444641
ViterbiNet,1,0.15602773567040762,7002,63.391286849975586
Transformer,2,0.14055551449457804,6960,111.87992143630981
ViterbiNet,2,0.13261106967926026,7002,63.5631308555603
Transformer,3,0.12244440337022146,6960,111.92674970626831
ViterbiNet,3,0.11016662438710531,7002,63.141396045684814
Transformer,4,0.10027773519357046,6960,111.97353601455688
ViterbiNet,4,0.08641662359237672,7002,63.26635503768921
Transformer,5,0.07949995676676433,6960,111.69242739677429
ViterbiNet,5,0.06474995652834574,7002,63.62574481964111
Transformer,6,0.060027735233306886,6960,111.31752252578735
ViterbiNet,6,0.05099995752175649,7002,63.36006212234497
Transformer,8,0.034222187201182044,6960,112.08296060562134
ViterbiNet,8,0.02363885760307312,7002,63.219504833221436
Transformer,9,0.02241663952668508,6960,111.92677474021912
ViterbiNet,9,0.017861084739367167,7002,63.17263603210449
Transformer,10,0.01341664989789327,6960,111.80177688598633
ViterbiNet,10,0.007083320816357931,7002,63.68816685676575
Transformer,11,0.005888879696528117,6960,111.8486819267273
ViterbiNet,11,0.005444433887799581,7002,63.31316804885864
Transformer,12,0.0024860996007919313,6960,127.50119662284851
ViterbiNet,12,0.0037222051620483397,7002,81.84013795852661
Transformer,13,0.0007916637261708578,6960,126.97007751464844
ViterbiNet,13,0.0007222181558609008,7002,82.23062181472778
Transformer,14,0.00022222121556599936,6960,175.17746663093567
ViterbiNet,14,0.0006018491586049397,7002,97.46142983436584
Transformer,15,0.0001388887564341227,6960,169.19441938400269
ViterbiNet,15,0.00010185142358144124,7002,99.14850902557373
Transformer,16,2.7777751286824546e-05,6960,165.0079882144928
ViterbiNet,16,0.00011111060778299968,7002,97.63828635215759
Transformer,17,0.0,6960,164.35189080238342
ViterbiNet,17,0.0,7002,97.58637738227844
Transformer,0,0.1866388456026713,6960,112.14544010162354
ViterbiNet,0,0.1817777359485626,7002,63.71933054924011
Transformer,1,0.16386106967926026,6960,112.9265079498291
ViterbiNet,1,0.15886107027530671,7002,63.43820285797119
Transformer,2,0.13888884703318277,6960,111.84864163398743
ViterbiNet,2,0.1315277365843455,7002,63.32885551452637
Transformer,3,0.11949995954831441,6960,111.53621554374695
ViterbiNet,3,0.10938884556293488,7002,63.45379567146301
Transformer,4,0.09827773372332255,6960,112.02047538757324
ViterbiNet,4,0.08644440094629924,7002,63.34447526931763
Transformer,5,0.0806110668182373,6960,111.72356534004211
ViterbiNet,5,0.06752773384253184,7002,63.141398429870605
Transformer,6,0.061972179611523945,6960,111.83301973342896
ViterbiNet,6,0.04722218116124471,7002,63.54754614830017
Transformer,8,0.03452774206797282,6960,112.05169558525085
ViterbiNet,8,0.025416632493336994,7002,63.531902551651
Transformer,9,0.022333306868871052,6960,112.11412143707275
ViterbiNet,9,0.016444419423739115,7002,63.625630617141724
Transformer,10,0.012361095547676086,6960,112.03602528572083
ViterbiNet,10,0.009638871947924297,7002,63.26633286476135
Transformer,11,0.006999992330869039,6960,112.45787262916565
ViterbiNet,11,0.004722212553024292,7002,63.76619219779968
Transformer,12,0.0019305485486984253,6960,127.00131940841675
ViterbiNet,12,0.0027777628103892006,7002,81.58809900283813
Transformer,13,0.000986108183860779,6960,127.28250336647034
ViterbiNet,13,0.0009444393714269002,7002,81.76201176643372
Transformer,14,0.00036111056804656984,6960,175.42741012573242
ViterbiNet,14,0.00040740569432576497,7002,98.27374029159546
Transformer,15,0.00022222161293029786,6960,167.81982016563416
ViterbiNet,15,0.00012962877750396728,7002,97.4457859992981
Transformer,16,5.555530389149984e-05,6960,164.72680377960205
ViterbiNet,16,1.8518368403116862e-05,7002,98.39872241020203
Transformer,17,7.407387097676595e-05,6960,164.275639295578
ViterbiNet,17,2.7777751286824546e-05,7002,98.05504441261292
Transformer,0,0.18547217925389609,6960,112.4578709602356
ViterbiNet,0,0.17919440229733785,7002,63.000808000564575
Transformer,1,0.16291662494341533,6960,112.02047634124756
ViterbiNet,1,0.15672218124071757,7002,63.87555766105652
Transformer,2,0.14180551429589588,6960,113.3482301235199
ViterbiNet,2,0.13336107035477957,7002,63.57875156402588
Transformer,3,0.12066662748654683,6960,111.97363829612732
ViterbiNet,3,0.10869440078735351,7002,63.40693998336792
Transformer,4,0.10019440253575643,6960,112.17668843269348
ViterbiNet,4,0.08752773384253185,7002,63.563117265701294
Transformer,5,0.08027773320674897,6960,112.58284449577332
ViterbiNet,5,0.06794440110524495,7002,63.64124011993408
Transformer,6,0.06394440154234568,6960,111.95801258087158
ViterbiNet,6,0.04858329236507416,7002,63.57874274253845
Transformer,8,0.034861075282096865,6960,112.20793008804321
ViterbiNet,8,0.023555524746576944,7002,63.53190350532532
Transformer,9,0.022472195029258728,6960,112.1297218799591
ViterbiNet,9,0.0158055313428243,7002,63.500657081604004
Transformer,10,0.01194443106651306,6960,111.67683458328247
ViterbiNet,10,0.007166653474171956,7002,63.4850389957428
Transformer,11,0.004555548429489136,6960,111.83304357528687
ViterbiNet,11,0.0060277660687764485,7002,63.37568736076355
Transformer,12,0.002652767101923625,6960,126.7045111656189
ViterbiNet,12,0.002097211480140686,7002,82.16813731193542
Transformer,13,0.0009027741352717082,6960,126.407710313797
ViterbiNet,13,0.0014583265781402588,7002,82.31345701217651
Transformer,14,0.00034259140491485593,6960,167.8354458808899
ViterbiNet,14,0.0003518501917521159,7002,97.53951406478882
Transformer,15,0.00020370324452718099,6960,165.44536066055298
ViterbiNet,15,0.00017592509587605794,7002,97.72696852684021
Transformer,16,0.0,6960,164.86736917495728
ViterbiNet,16,4.629611968994141e-05,7002,98.1018807888031
Transformer,17,0.0,6960,165.88275933265686
ViterbiNet,17,0.0,7002,97.30519390106201
Transformer,0,0.18394440134366352,6960,111.908456325531
ViterbiNet,0,0.18072217961152395,7002,62.93829321861267
Transformer,1,0.16363884766896566,6960,111.9579918384552
ViterbiNet,1,0.1573055148124695,7002,63.11012649536133
Transformer,2,0.14302773773670197,6960,111.41123676300049
ViterbiNet,2,0.13197218219439188,7002,63.750600814819336
Transformer,3,0.12027773718039195,6960,112.98896908760071
ViterbiNet,3,0.10969440182050069,7002,63.14136981964111
Transformer,4,0.1001110694805781,6960,112.27041792869568
ViterbiNet,4,0.08583329061667125,7002,63.172611951828
Transformer,5,0.0781110668182373,6960,111.91109824180603
ViterbiNet,5,0.0673055116335551,7002,63.00077772140503
Transformer,6,0.06402773420015971,6960,112.53595614433289
ViterbiNet,6,0.04816662391026815,7002,63.17261242866516
Transformer,8,0.03586107452710469,6960,111.80175352096558
ViterbiNet,8,0.025222189823786417,7002,63.04764199256897
Transformer,9,0.020777753392855328,6960,111.50494909286499
ViterbiNet,9,0.013999977111816407,7002,63.032020568847656
Transformer,10,0.012777761022249857,6960,112.78586864471436
ViterbiNet,10,0.009499983191490173,7002,63.14137005805969
Transformer,11,0.006611100832621257,6960,111.75491285324097
ViterbiNet,11,0.0032222151756286623,7002,64.88951301574707
Transformer,12,0.0027222120761871338,6960,128.12605476379395
ViterbiNet,12,0.002124988039334615,7002,81.87133049964905
Transformer,13,0.0008611075083414713,6960,128.2197585105896
ViterbiNet,13,0.0010555495818456015,7002,82.38683438301086
Transformer,14,0.0003518509864807129,6960,180.75425839424133
ViterbiNet,14,0.0003981467088063558,7002,98.0081524848938
Transformer,15,9.259243806203207e-05,6960,168.17907810211182
ViterbiNet,15,0.00020370264848073325,7002,97.99253249168396
Transformer,16,0.00010185142358144124,6960,165.2735493183136
ViterbiNet,16,7.407387097676595e-05,7002,98.3049578666687
Transformer,17,7.407387097676595e-05,6960,164.99226355552673
ViterbiNet,17,0.0,7002,97.96128940582275
Transformer,0,0.1879444009065628,6960,111.86426305770874
ViterbiNet,0,0.18113884846369424,7002,63.59438896179199
Transformer,1,0.16699995855490365,6960,112.20035529136658
ViterbiNet,1,0.15761107007662456,7002,63.578757524490356
Transformer,2,0.14236106952031455,6960,112.2391746044159
ViterbiNet,2,0.1329444044828415,7002,63.61000871658325
Transformer,3,0.12147218147913615,6960,112.17671465873718
ViterbiNet,3,0.10933329065640768,7002,63.953693151474
Transformer,4,0.09797218004862468,6960,113.28580260276794
ViterbiNet,4,0.08622217873732249,7002,63.91799831390381
Transformer,5,0.0807777347167333,6960,112.4265410900116
ViterbiNet,5,0.06719440003236135,7002,63.50068688392639
Transformer,6,0.06524995724360148,6960,111.33313751220703
ViterbiNet,6,0.051361069083213806,7002,63.422582149505615
Transformer,8,0.03249996523062388,6960,112.64529752731323
ViterbiNet,8,0.02255552669366201,7002,63.54752516746521
Transformer,9,0.024388860265413922,6960,112.02039933204651
ViterbiNet,9,0.014805529514948528,7002,63.563148975372314
Transformer,10,0.013527759313583375,6960,112.00488638877869
ViterbiNet,10,0.012583311597506206,7002,63.578734397888184
Transformer,11,0.006249992450078328,6960,112.14547443389893
ViterbiNet,11,0.005555544098218282,7002,63.51627588272095
Transformer,12,0.0014444390932718913,6960,128.06356859207153
ViterbiNet,12,0.0020555458466211957,7002,81.74638390541077
Transformer,13,0.0008611081043879191,6960,128.29788994789124
ViterbiNet,13,0.0007499961058298747,7002,81.87133455276489
Transformer,14,0.0005185174942016602,6960,184.8611125946045
ViterbiNet,14,0.0004814789692560832,7002,97.91442131996155
Transformer,15,9.259223937988282e-05,6960,164.1356246471405
ViterbiNet,15,0.00018518467744191487,7002,97.82069778442383
Transformer,16,0.0001388887564341227,6960,161.75875282287598
ViterbiNet,16,3.7036736806233724e-05,7002,98.49241352081299
Transformer,17,2.7777751286824546e-05,6960,161.46184468269348
ViterbiNet,17,5.555530389149984e-05,7002,97.58637857437134
Transformer,0,0.18666662275791168,6960,111.80174946784973
ViterbiNet,0,0.1793055142958959,7002,63.79745864868164
Transformer,1,0.16330551465352378,6960,112.02952241897583
ViterbiNet,1,0.15719440321127573,7002,63.46939468383789
Transformer,2,0.1432221817970276,6960,111.83203291893005
ViterbiNet,2,0.13308329224586488,7002,63.266369104385376
Transformer,3,0.1221666270494461,6960,112.30165910720825
ViterbiNet,3,0.10883329033851624,7002,63.71936011314392
Transformer,4,0.0979999566078186,6960,112.44218134880066
ViterbiNet,4,0.08669440150260925,7002,64.03178572654724
Transformer,5,0.08144439995288849,6960,113.05141854286194
ViterbiNet,5,0.06713884651660919,7002,63.781816720962524
Transformer,6,0.0616388463973999,6960,112.02047348022461
ViterbiNet,6,0.048972181280454,7002,63.64128065109253
Transformer,8,0.03447218577067057,6960,112.30168652534485
ViterbiNet,8,0.02669441103935242,7002,63.65687108039856
Transformer,9,0.026194414695103963,6960,112.26124429702759
ViterbiNet,9,0.014888866742451986,7002,63.65687322616577
Transformer,10,0.012861093680063884,6960,111.73938322067261
ViterbiNet,10,0.011722201903661092,7002,63.5630829334259
Transformer,11,0.006472212076187134,6960,112.192312002182
ViterbiNet,11,0.007111097971598307,7002,63.81308436393738
Transformer,12,0.0021805475155512494,6960,128.0635690689087
ViterbiNet,12,0.0024999862909317015,7002,81.91819477081299
Transformer,13,0.00043055375417073565,6960,127.92297673225403
ViterbiNet,13,0.0005555524428685506,7002,81.73073887825012
Transformer,14,0.00037036955356597903,6960,170.16302251815796
ViterbiNet,14,0.0004259242614110311,7002,98.41430759429932
Transformer,15,0.00010185162226359049,6960,164.67515563964844
ViterbiNet,15,0.00011111060778299968,7002,98.05141091346741
Transformer,16,0.00010185162226359049,6960,162.91473126411438
ViterbiNet,16,1.8518368403116862e-05,7002,97.82069706916809
Transformer,17,2.7777751286824546e-05,6960,163.32088494300842
ViterbiNet,17,0.0,7002,97.86759853363037
Transformer,0,0.18841662367184958,6960,112.28600788116455
ViterbiNet,0,0.18002773463726043,7002,63.62565898895264
Transformer,1,0.16249995867411296,6960,111.89539861679077
ViterbiNet,1,0.15824995934963226,7002,63.95367908477783
Transformer,2,0.14105551362037658,6960,112.90758085250854
ViterbiNet,2,0.13224995811780293,7002,63.6100058555603
Transformer,3,0.12047218044598897,6960,112.5239691734314
ViterbiNet,3,0.10924995779991149,7002,63.70376467704773
Transformer,4,0.10183329145113627,6960,111.92674803733826
ViterbiNet,4,0.08619440078735352,7002,63.31323456764221
Transformer,5,0.07819440027077992,6960,111.70794701576233
ViterbiNet,5,0.0655555142958959,7002,64.31299376487732
Transformer,6,0.061111068725585936,6960,112.25477075576782
ViterbiNet,6,0.048888847430547076,7002,64.51604342460632
Transformer,8,0.03619440853595734,6960,112.19231033325195
ViterbiNet,8,0.023361081480979918,7002,63.516308546066284
Transformer,9,0.022583306233088175,6960,111.81740021705627
ViterbiNet,9,0.015388865272204082,7002,63.4850652217865
Transformer,10,0.01191664973894755,6960,112.34821248054504
ViterbiNet,10,0.01166664699713389,7002,63.656901121139526
Transformer,11,0.007277767658233642,6960,112.36417055130005
ViterbiNet,11,0.004777769049008687,7002,63.43815279006958
Transformer,12,0.0015416600306828816,6960,127.71990036964417
ViterbiNet,12,0.002263876795768738,7002,81.77765607833862
Transformer,13,0.0007361082235972086,6960,126.954425573349
ViterbiNet,13,0.0014166587591171265,7002,81.71515464782715
Transformer,14,0.0002314811944961548,6960,165.148579120636
ViterbiNet,14,0.0002962946891784668,7002,97.64889073371887
Transformer,15,4.629611968994141e-05,6960,163.16467237472534
ViterbiNet,15,9.259204069773356e-05,7002,98.27530336380005
Transformer,16,5.555550257364909e-05,6960,163.024080991745
ViterbiNet,16,1.8518368403116862e-05,7002,97.89462089538574
Transformer,17,3.7036935488382975e-05,6960,163.44585466384888
ViterbiNet,17,0.0,7002,97.82072401046753
Transformer,0,0.18780551473299661,6960,112.37976908683777
ViterbiNet,0,0.18055551449457805,7002,63.53190803527832
Transformer,1,0.16477773666381837,6960,111.4893491268158
ViterbiNet,1,0.15669440269470214,7002,63.50066876411438
Transformer,2,0.1426944027344386,6960,112.47349262237549
ViterbiNet,2,0.1329166253407796,7002,63.43817496299744
Transformer,3,0.12066662609577179,6960,111.94234371185303
ViterbiNet,3,0.10894440094629923,7002,63.646665811538696
Transformer,4,0.09955551366011302,6960,112.20472264289856
ViterbiNet,4,0.08580551187197367,7002,63.40692758560181
Transformer,5,0.07883329013983409,6960,111.8173987865448
ViterbiNet,5,0.0668055115143458,7002,63.57876706123352
Transformer,6,0.06205551306406657,6960,111.78832912445068
ViterbiNet,6,0.048083292047182716,7002,63.65687346458435
Transformer,8,0.03380551854769389,6960,112.23920154571533
ViterbiNet,8,0.023805524508158368,7002,68.40572619438171
Transformer,9,0.020138866504033407,6960,112.45786952972412
ViterbiNet,9,0.017111084858576455,7002,63.39133954048157
Transformer,10,0.014083315332730611,6960,112.14545369148254
ViterbiNet,10,0.007694430947303772,7002,63.42252564430237
Transformer,11,0.007055546045303345,6960,112.00874662399292
ViterbiNet,11,0.008277763525644938,7002,63.672494411468506
Transformer,12,0.0023055469989776613,6960,127.23563766479492
ViterbiNet,12,0.002041657567024231,7002,81.62138986587524
Transformer,13,0.0009444409608840942,6960,127.04818415641785
ViterbiNet,13,0.0006944406032562256,7002,81.79322385787964
Transformer,14,0.0003148134549458822,6960,165.5703547000885
ViterbiNet,14,0.0007962936162948608,7002,97.63327026367188
Transformer,15,0.00013888855775197347,6960,162.69603300094604
ViterbiNet,15,8.333285649617513e-05,7002,97.69575619697571
Transformer,16,0.0,6960,163.53948044776917
ViterbiNet,16,1.8518368403116862e-05,7002,97.79187154769897
Transformer,17,0.0,6960,162.91473078727722
ViterbiNet,17,1.8518368403116862e-05,7002,97.80507588386536
Transformer,0,0.18738884766896566,6960,111.59869170188904
ViterbiNet,0,0.17897218028704326,7002,63.29758381843567
Transformer,1,0.161472181280454,6960,111.56738376617432
ViterbiNet,1,0.1560555136203766,7002,63.79746079444885
Transformer,2,0.1409999583164851,6960,112.00483131408691
ViterbiNet,2,0.13136107047398884,7002,63.656901359558105
Transformer,3,0.11919440309206644,6960,111.64559197425842
ViterbiNet,3,0.1099444023768107,7002,63.594388008117676
Transformer,4,0.09963884651660919,6960,111.48935055732727
ViterbiNet,4,0.08511106709639231,7002,63.73536014556885
Transformer,5,0.07894440035025278,6960,111.7080762386322
ViterbiNet,5,0.06699995636940002,7002,63.745521545410156
Transformer,6,0.06294439991315205,6960,111.88689923286438
ViterbiNet,6,0.050416624943415325,7002,63.57876706123352
Transformer,8,0.03497218648592631,6960,112.02048063278198
ViterbiNet,8,0.023916634917259216,7002,63.813095808029175
Transformer,9,0.02299997309843699,6960,112.33290219306946
ViterbiNet,9,0.017222195466359457,7002,64.09427046775818
Transformer,10,0.01436109443505605,6960,112.53600692749023
ViterbiNet,10,0.008888872663180033,7002,63.90681028366089
Transformer,11,0.005527768731117249,6960,112.09850811958313
ViterbiNet,11,0.007111098368962606,7002,63.45376753807068
Transformer,12,0.0019444372256596882,6960,128.46921300888062
ViterbiNet,12,0.0015833260615666707,7002,82.10565066337585
Transformer,13,0.0011388842264811198,6960,127.95419669151306
ViterbiNet,13,0.0009722163279851278,7002,82.02759003639221
Transformer,14,0.0002685179313023885,6960,166.1795859336853
ViterbiNet,14,0.0004907387495040893,7002,98.33620095252991
Transformer,15,3.7036935488382975e-05,6960,163.8675308227539
ViterbiNet,15,0.00010185142358144124,7002,98.11750268936157
Transformer,16,6.481448809305827e-05,6960,163.36774969100952
ViterbiNet,16,2.7777751286824546e-05,7002,98.32057857513428
Transformer,17,1.8518368403116862e-05,6960,164.03682327270508
ViterbiNet,17,1.8518368403116862e-05,7002,98.13313436508179
Transformer,0,0.18513884643713632,6960,112.10965776443481
ViterbiNet,0,0.18102773487567902,7002,63.672494411468506
Transformer,1,0.16405551334222157,6960,111.42689275741577
ViterbiNet,1,0.1576666243871053,7002,63.610010623931885
Transformer,2,0.14230551501115163,6960,111.50497245788574
ViterbiNet,2,0.13263884703318277,7002,63.75062918663025
Transformer,3,0.11994440356890361,6960,112.20793056488037
ViterbiNet,3,0.1117499574025472,7002,63.31321167945862
Transformer,4,0.09791662474473317,6960,112.31720781326294
ViterbiNet,4,0.08580551366011302,7002,63.43817472457886
Transformer,5,0.07874995708465576,6960,112.5047345161438
ViterbiNet,5,0.0669166241089503,7002,63.65217185020447
Transformer,6,0.06149995783964793,6960,112.14544701576233
ViterbiNet,6,0.05094440201918284,7002,63.602855920791626
Transformer,8,0.03502774238586426,6960,111.95799040794373
ViterbiNet,8,0.023722190856933594,7002,63.594388246536255
Transformer,9,0.023111083308855692,6960,112.05171799659729
ViterbiNet,9,0.015611089468002319,7002,63.53190231323242
Transformer,10,0.013583315014839172,6960,112.37976479530334
ViterbiNet,10,0.010361091693242392,7002,63.50065994262695
Transformer,11,0.006555544336636862,6960,112.97337889671326
ViterbiNet,11,0.0066110990444819134,7002,64.03180980682373
Transformer,12,0.0016666609048843384,6960,127.84487175941467
ViterbiNet,12,0.002861095666885376,7002,81.54328608512878
Transformer,13,0.001124994953473409,6960,128.16575837135315
ViterbiNet,13,0.0010555495818456015,7002,81.99633765220642
Transformer,14,0.0003333324193954468,6960,174.9275233745575
ViterbiNet,14,0.0002777765194574992,7002,98.10188174247742
Transformer,15,2.7777751286824546e-05,6960,166.82003092765808
ViterbiNet,15,0.0001759248971939087,7002,98.22687935829163
Transformer,16,0.0,6960,164.03946805000305
ViterbiNet,16,1.8518368403116862e-05,7002,98.13312125205994
Transformer,17,0.0,6960,163.38326835632324
ViterbiNet,17,1.8518368403116862e-05,7002,98.21125555038452
Transformer,0,0.1839166247844696,6960,113.59914779663086
ViterbiNet,0,0.1802221808830897,7002,63.031977891922
Transformer,1,0.16794440229733784,6960,111.71871447563171
ViterbiNet,1,0.1572777380545934,7002,63.64123773574829
Transformer,2,0.14408329069614412,6960,111.3486864566803
ViterbiNet,2,0.13436107099056244,7002,63.54753065109253
Transformer,3,0.12169440428415934,6960,112.39538812637329
ViterbiNet,3,0.10866662402947744,7002,63.766247034072876
Transformer,4,0.10169440110524496,6960,111.62994194030762
ViterbiNet,4,0.08711106697718303,7002,63.43814778327942
Transformer,5,0.0780555123090744,6960,111.6611840724945
ViterbiNet,5,0.06622218032677968,7002,63.64125204086304
Transformer,6,0.06341662267843882,6960,112.56724882125854
